Height_mm,Area_mm2,X_centroid_translated,Y_centroid_translated,FARO_major_angle_X,FARO_minor_angle_Y,Aligned_major_angle_X,Aligned_minor_angle_Y,Major_axis_change,Minor_axis_change,Major_axis_change_str,Minor_axis_change_str,Translation_X,Translation_Y,eccentricity_mm,angle_from_bottom_deg
1771,217199.25,-7.0192,17.3559,78.49,78.49,0.59,0.59,77.9,77.9,78.49→0.59 (Δ=77.90),78.49→0.59 (Δ=77.90),70.79,252.31,7.0192,0.23166379260488806
1772,217365.02,-7.045,17.34,78.37,78.37,0.71,0.71,77.66,77.66,78.37→0.71 (Δ=77.66),78.37→0.71 (Δ=77.66),70.79,252.31,7.045,0.23238143544550136
1773,217245.58,-6.7677,16.7446,78.82,78.82,0.26,0.26,78.56,78.56,78.82→0.26 (Δ=78.56),78.82→0.26 (Δ=78.56),70.79,252.31,6.7677,0.22310626419341265
1774,217613.06,-7.1328,17.1302,78.91,78.91,0.18,0.18,78.73,78.73,78.91→0.18 (Δ=78.73),78.91→0.18 (Δ=78.73),70.79,252.31,7.1328,0.23500692599441633
1775,216402.37,-6.7876,17.0333,78.76,78.76,0.32,0.32,78.45,78.45,78.76→0.32 (Δ=78.45),78.76→0.32 (Δ=78.45),70.79,252.31,6.7876,0.2235050921746491
1776,216912.41,-6.9252,17.3251,76.05,76.05,3.04,3.04,73.01,73.01,76.05→3.04 (Δ=73.01),76.05→3.04 (Δ=73.01),70.79,252.31,6.9252,0.2279050198929535
1777,216980.7,-6.4101,17.6638,78.76,78.76,0.32,0.32,78.45,78.45,78.76→0.32 (Δ=78.45),78.76→0.32 (Δ=78.45),70.79,252.31,6.4101,0.2108323872530907
1778,215361.38,-5.8997,17.3509,77.92,77.92,1.17,1.17,76.75,76.75,77.92→1.17 (Δ=76.75),77.92→1.17 (Δ=76.75),70.79,252.31,5.8997,0.19393380349451936
1779,216500.11,-5.8783,18.2699,76.75,76.75,2.33,2.33,74.42,74.42,76.75→2.33 (Δ=74.42),76.75→2.33 (Δ=74.42),70.79,252.31,5.8783,0.19311955577397089
1780,215963.71,-4.9357,17.6579,77.52,77.52,1.56,1.56,75.95,75.95,77.52→1.56 (Δ=75.95),77.52→1.56 (Δ=75.95),70.79,252.31,4.9357,0.16205961306475694
1781,216023.96,-6.6451,17.5219,78.99,78.99,0.09,0.09,78.9,78.9,78.99→0.09 (Δ=78.90),78.99→0.09 (Δ=78.90),70.79,252.31,6.6451,0.21806090845006412
1782,216068.5,-7.6255,17.8343,78.0,78.0,1.08,1.08,76.92,76.92,78.00→1.08 (Δ=76.92),78.00→1.08 (Δ=76.92),70.79,252.31,7.6255,0.2500894058270835
1783,217417.93,-7.8686,17.1999,77.23,77.23,1.86,1.86,75.37,75.37,77.23→1.86 (Δ=75.37),77.23→1.86 (Δ=75.37),70.79,252.31,7.8686,0.2579144882997603
1784,217454.01,-9.2617,17.4938,78.27,78.27,0.81,0.81,77.47,77.47,78.27→0.81 (Δ=77.47),78.27→0.81 (Δ=77.47),70.79,252.31,9.2617,0.30340272216141206
1785,218589.55,-7.8244,17.4444,79.42,79.42,0.33,0.33,79.08,79.08,79.42→0.33 (Δ=79.08),79.42→0.33 (Δ=79.08),70.79,252.31,7.8244,0.2561726342633813
1786,218889.35,-8.3047,17.457,77.65,77.65,1.43,1.43,76.22,76.22,77.65→1.43 (Δ=76.22),77.65→1.43 (Δ=76.22),70.79,252.31,8.3047,0.271742257205548
1787,218746.12,-8.469,17.6445,76.65,76.65,2.43,2.43,74.22,74.22,76.65→2.43 (Δ=74.22),76.65→2.43 (Δ=74.22),70.79,252.31,8.469,0.2769601468555102
1788,219332.79,-7.9095,17.3887,77.51,77.51,1.58,1.58,75.93,75.93,77.51→1.58 (Δ=75.93),77.51→1.58 (Δ=75.93),70.79,252.31,7.9095,0.2585156262501314
1789,219482.4,-7.229,17.6837,77.9,77.9,1.18,1.18,76.71,76.71,77.90→1.18 (Δ=76.71),77.90→1.18 (Δ=76.71),70.79,252.31,7.229,0.2361395923262464
1790,220111.68,-6.9003,17.887,78.23,78.23,0.85,0.85,77.37,77.37,78.23→0.85 (Δ=77.37),78.23→0.85 (Δ=77.37),70.79,252.31,6.9003,0.2252740912316005
1791,219648.4,-7.299,17.6499,78.69,78.69,0.39,0.39,78.3,78.3,78.69→0.39 (Δ=78.30),78.69→0.39 (Δ=78.30),70.79,252.31,7.299,0.23815460490562393
1792,218940.38,-7.3064,17.3615,77.96,77.96,1.12,1.12,76.84,76.84,77.96→1.12 (Δ=76.84),77.96→1.12 (Δ=76.84),70.79,252.31,7.3064,0.23826037017589283
1793,219172.94,-6.8663,18.0238,77.48,77.48,1.6,1.6,75.88,75.88,77.48→1.60 (Δ=75.88),77.48→1.60 (Δ=75.88),70.79,252.31,6.8663,0.22378157589270162
1794,218457.84,-6.5703,17.8269,77.5,77.5,1.58,1.58,75.92,75.92,77.50→1.58 (Δ=75.92),77.50→1.58 (Δ=75.92),70.79,252.31,6.5703,0.21401291040066536
1795,217602.76,-6.818,18.068,77.25,77.25,1.84,1.84,75.41,75.41,77.25→1.84 (Δ=75.41),77.25→1.84 (Δ=75.41),70.79,252.31,6.818,0.22195492649811027
1796,216826.86,-7.6319,18.0837,78.67,78.67,0.42,0.42,78.25,78.25,78.67→0.42 (Δ=78.25),78.67→0.42 (Δ=78.25),70.79,252.31,7.6319,0.24830943897182056
1797,216910.63,-7.7904,18.287,78.81,78.81,0.28,0.28,78.53,78.53,78.81→0.28 (Δ=78.53),78.81→0.28 (Δ=78.53),70.79,252.31,7.7904,0.2533224360126844
1798,217698.78,-8.3875,18.6841,77.57,77.57,1.52,1.52,76.05,76.05,77.57→1.52 (Δ=76.05),77.57→1.52 (Δ=76.05),70.79,252.31,8.3875,0.27258350822147537
1799,216712.68,-8.8592,18.5289,77.53,77.53,1.55,1.55,75.98,75.98,77.53→1.55 (Δ=75.98),77.53→1.55 (Δ=75.98),70.79,252.31,8.8592,0.2877497178499432
1800,218177.88,-8.4268,17.6054,78.85,78.85,0.23,0.23,78.62,78.62,78.85→0.23 (Δ=78.62),78.85→0.23 (Δ=78.62),70.79,252.31,8.4268,0.27355037181525205
1801,218046.67,-8.5456,18.2042,78.34,78.34,0.74,0.74,77.61,77.61,78.34→0.74 (Δ=77.61),78.34→0.74 (Δ=77.61),70.79,252.31,8.5456,0.27724971225327233
1802,218587.83,-8.3896,18.4476,79.32,79.32,0.23,0.23,79.08,79.08,79.32→0.23 (Δ=79.08),79.32→0.23 (Δ=79.08),70.79,252.31,8.3896,0.272034555640085
1803,220179.81,-7.72,17.9014,78.85,78.85,0.23,0.23,78.63,78.63,78.85→0.23 (Δ=78.63),78.85→0.23 (Δ=78.63),70.79,252.31,7.72,0.250181338626973
1804,219377.11,-8.1421,18.3723,79.82,79.82,0.74,0.74,79.08,79.08,79.82→0.74 (Δ=79.08),79.82→0.74 (Δ=79.08),70.79,252.31,8.1421,0.26371095091976876
1805,219675.06,-6.8238,18.329,77.79,77.79,1.3,1.3,76.49,76.49,77.79→1.30 (Δ=76.49),77.79→1.30 (Δ=76.49),70.79,252.31,6.8238,0.22088870239570074
1806,219139.74,-7.6228,18.2324,77.61,77.61,1.47,1.47,76.14,76.14,77.61→1.47 (Δ=76.14),77.61→1.47 (Δ=76.14),70.79,252.31,7.6228,0.24661297060154908
1807,220141.97,-8.1616,17.9703,76.97,76.97,2.12,2.12,74.85,74.85,76.97→2.12 (Δ=74.85),76.97→2.12 (Δ=74.85),70.79,252.31,8.1616,0.26389499287668783
1808,218979.99,-7.8048,18.1013,79.9,79.9,0.81,0.81,79.08,79.08,79.90→0.81 (Δ=79.08),79.90→0.81 (Δ=79.08),70.79,252.31,7.8048,0.2522161373367751
1809,220021.14,-8.8948,17.7351,77.39,77.39,1.7,1.7,75.69,75.69,77.39→1.70 (Δ=75.69),77.39→1.70 (Δ=75.69),70.79,252.31,8.8948,0.28727746839997204
1810,222504.98,-8.0804,17.5116,77.13,77.13,1.95,1.95,75.18,75.18,77.13→1.95 (Δ=75.18),77.13→1.95 (Δ=75.18),70.79,252.31,8.0804,0.2608279541604366
1811,222731.81,-9.1171,17.2924,78.14,78.14,0.94,0.94,77.2,77.2,78.14→0.94 (Δ=77.20),78.14→0.94 (Δ=77.20),70.79,252.31,9.1171,0.2941254295124581
1812,223554.94,-8.4786,17.3867,78.64,78.64,0.44,0.44,78.2,78.2,78.64→0.44 (Δ=78.20),78.64→0.44 (Δ=78.20),70.79,252.31,8.4786,0.27337327510390436
1813,223473.74,-8.4784,17.1382,77.76,77.76,1.32,1.32,76.44,76.44,77.76→1.32 (Δ=76.44),77.76→1.32 (Δ=76.44),70.79,252.31,8.4784,0.273213079364269
1814,224135.19,-8.5329,17.5634,79.1,79.1,0.02,0.02,79.08,79.08,79.10→0.02 (Δ=79.08),79.10→0.02 (Δ=79.08),70.79,252.31,8.5329,0.2748147317884597
1815,224273.37,-7.9597,17.3092,79.41,79.41,0.32,0.32,79.08,79.08,79.41→0.32 (Δ=79.08),79.41→0.32 (Δ=79.08),70.79,252.31,7.9597,0.25621021145029704
1816,224936.87,-7.634,17.544,79.83,79.83,0.74,0.74,79.08,79.08,79.83→0.74 (Δ=79.08),79.83→0.74 (Δ=79.08),70.79,252.31,7.634,0.24558860308581495
1817,224776.91,-8.1966,17.3743,80.01,80.01,0.93,0.93,79.08,79.08,80.01→0.93 (Δ=79.08),80.01→0.93 (Δ=79.08),70.79,252.31,8.1966,0.2635394357030313
1818,224821.25,-7.3117,17.6438,78.47,78.47,0.62,0.62,77.85,77.85,78.47→0.62 (Δ=77.85),78.47→0.62 (Δ=77.85),70.79,252.31,7.3117,0.23495636723970226
1819,225042.56,-7.2415,16.9705,78.38,78.38,0.7,0.7,77.67,77.67,78.38→0.70 (Δ=77.67),78.38→0.70 (Δ=77.67),70.79,252.31,7.2415,0.23257012814650205
1820,224039.39,-6.8123,17.6711,77.38,77.38,1.71,1.71,75.67,75.67,77.38→1.71 (Δ=75.67),77.38→1.71 (Δ=75.67),70.79,252.31,6.8123,0.2186633858860182
1821,224031.55,-6.8509,17.4304,77.39,77.39,1.69,1.69,75.7,75.7,77.39→1.69 (Δ=75.70),77.39→1.69 (Δ=75.70),70.79,252.31,6.8509,0.21977924448980313
1822,223533.74,-6.8501,17.8336,77.9,77.9,1.18,1.18,76.73,76.73,77.90→1.18 (Δ=76.73),77.90→1.18 (Δ=76.73),70.79,252.31,6.8501,0.21963060820528052
1823,222826.43,-6.6852,17.6398,77.96,77.96,1.12,1.12,76.84,76.84,77.96→1.12 (Δ=76.84),77.96→1.12 (Δ=76.84),70.79,252.31,6.6852,0.2142236914617524
1824,221704.85,-6.8927,17.8139,77.18,77.18,1.9,1.9,75.28,75.28,77.18→1.90 (Δ=75.28),77.18→1.90 (Δ=75.28),70.79,252.31,6.8927,0.22074939371606553
1825,221724.61,-5.8943,18.4688,77.01,77.01,2.07,2.07,74.93,74.93,77.01→2.07 (Δ=74.93),77.01→2.07 (Δ=74.93),70.79,252.31,5.8943,0.18866887851366507
1826,221863.27,-6.0483,18.3854,77.8,77.8,1.29,1.29,76.51,76.51,77.80→1.29 (Δ=76.51),77.80→1.29 (Δ=76.51),70.79,252.31,6.0483,0.19349008702438872
1827,222783.49,-7.1603,18.2015,77.61,77.61,1.47,1.47,76.15,76.15,77.61→1.47 (Δ=76.15),77.61→1.47 (Δ=76.15),70.79,252.31,7.1603,0.22893570688629716
1828,221758.32,-7.1803,17.7266,79.47,79.47,0.39,0.39,79.08,79.08,79.47→0.39 (Δ=79.08),79.47→0.39 (Δ=79.08),70.79,252.31,7.1803,0.2294471201558807
1829,223052.95,-6.848,18.1887,76.91,76.91,2.18,2.18,74.73,74.73,76.91→2.18 (Δ=74.73),76.91→2.18 (Δ=74.73),70.79,252.31,6.848,0.21870657327312862
1830,223203.6,-7.1045,18.304,77.58,77.58,1.5,1.5,76.08,76.08,77.58→1.50 (Δ=76.08),77.58→1.50 (Δ=76.08),70.79,252.31,7.1045,0.22677200000687506
1831,223080.41,-6.7186,18.1091,78.55,78.55,0.53,0.53,78.02,78.02,78.55→0.53 (Δ=78.02),78.55→0.53 (Δ=78.02),70.79,252.31,6.7186,0.21433498250985347
1832,223078.33,-7.1147,18.1305,78.49,78.49,0.59,0.59,77.9,77.9,78.49→0.59 (Δ=77.90),78.49→0.59 (Δ=77.90),70.79,252.31,7.1147,0.22684482612372608
1833,223142.51,-7.3775,18.4567,78.51,78.51,0.57,0.57,77.94,77.94,78.51→0.57 (Δ=77.94),78.51→0.57 (Δ=77.94),70.79,252.31,7.3775,0.23509301512275207
1834,222494.79,-7.0544,18.4364,79.03,79.03,0.06,0.06,78.97,78.97,79.03→0.06 (Δ=78.97),79.03→0.06 (Δ=78.97),70.79,252.31,7.0544,0.22467219308077496
1835,223042.47,-7.346,18.1682,77.84,77.84,1.25,1.25,76.59,76.59,77.84→1.25 (Δ=76.59),77.84→1.25 (Δ=76.59),70.79,252.31,7.346,0.23382914421844306
1836,224065.82,-7.6788,18.222,78.51,78.51,0.58,0.58,77.93,77.93,78.51→0.58 (Δ=77.93),78.51→0.58 (Δ=77.93),70.79,252.31,7.6788,0.24428659955121018
1837,224834.11,-7.7589,18.0263,78.99,78.99,0.09,0.09,78.9,78.9,78.99→0.09 (Δ=78.90),78.99→0.09 (Δ=78.90),70.79,252.31,7.7589,0.2466978226870274
1838,224944.61,-7.5692,17.9098,79.43,79.43,0.35,0.35,79.08,79.08,79.43→0.35 (Δ=79.08),79.43→0.35 (Δ=79.08),70.79,252.31,7.5692,0.24053281561255438
1839,225245.59,-7.4384,18.2163,78.1,78.1,0.98,0.98,77.11,77.11,78.10→0.98 (Δ=77.11),78.10→0.98 (Δ=77.11),70.79,252.31,7.4384,0.23624529438914396
1840,226402.69,-7.7412,18.2785,79.55,79.55,0.47,0.47,79.08,79.08,79.55→0.47 (Δ=79.08),79.55→0.47 (Δ=79.08),70.79,252.31,7.7412,0.24572596620753445
1841,225904.63,-8.1771,18.1622,78.47,78.47,0.61,0.61,77.85,77.85,78.47→0.61 (Δ=77.85),78.47→0.61 (Δ=77.85),70.79,252.31,8.1771,0.2594186695015666
1842,227815.12,-6.982,17.8188,79.16,79.16,0.08,0.08,79.08,79.08,79.16→0.08 (Δ=79.08),79.16→0.08 (Δ=79.08),70.79,252.31,6.982,0.221381926835664
1843,227212.64,-7.5527,18.0389,79.22,79.22,0.13,0.13,79.08,79.08,79.22→0.13 (Δ=79.08),79.22→0.13 (Δ=79.08),70.79,252.31,7.5527,0.23934475486308224
1844,227139.18,-6.8157,18.2581,79.28,79.28,0.2,0.2,79.08,79.08,79.28→0.20 (Δ=79.08),79.28→0.20 (Δ=79.08),70.79,252.31,6.8157,0.21587009211728023
1845,226987.07,-7.2895,18.2207,78.47,78.47,0.61,0.61,77.86,77.86,78.47→0.61 (Δ=77.86),78.47→0.61 (Δ=77.86),70.79,252.31,7.2895,0.2307487992885851
1846,226863.84,-6.7951,18.2288,79.57,79.57,0.48,0.48,79.08,79.08,79.57→0.48 (Δ=79.08),79.57→0.48 (Δ=79.08),70.79,252.31,6.7951,0.21497996925899548
1847,225978.06,-6.897,18.3128,79.26,79.26,0.18,0.18,79.08,79.08,79.26→0.18 (Δ=79.08),79.26→0.18 (Δ=79.08),70.79,252.31,6.897,0.21808337910306144
1848,225997.85,-6.353,18.098,80.54,80.54,1.46,1.46,79.08,79.08,80.54→1.46 (Δ=79.08),80.54→1.46 (Δ=79.08),70.79,252.31,6.353,0.2007714271419238
1849,225287.5,-6.5864,18.3426,78.83,78.83,0.25,0.25,78.58,78.58,78.83→0.25 (Δ=78.58),78.83→0.25 (Δ=78.58),70.79,252.31,6.5864,0.20803267026872319
1850,224151.26,-5.4296,18.1284,79.8,79.8,0.71,0.71,79.08,79.08,79.80→0.71 (Δ=79.08),79.80→0.71 (Δ=79.08),70.79,252.31,5.4296,0.17140068123493807
1851,223329.49,-5.2673,18.2956,79.41,79.41,0.33,0.33,79.08,79.08,79.41→0.33 (Δ=79.08),79.41→0.33 (Δ=79.08),70.79,252.31,5.2673,0.16618569004129694
1852,223180.8,-6.2984,18.3403,77.85,77.85,1.23,1.23,76.62,76.62,77.85→1.23 (Δ=76.62),77.85→1.23 (Δ=76.62),70.79,252.31,6.2984,0.19860775581450804
1853,223117.98,-5.4082,18.4562,79.45,79.45,0.36,0.36,79.08,79.08,79.45→0.36 (Δ=79.08),79.45→0.36 (Δ=79.08),70.79,252.31,5.4082,0.17044341073350364
1854,223386.82,-6.0362,17.5845,78.57,78.57,0.51,0.51,78.06,78.06,78.57→0.51 (Δ=78.06),78.57→0.51 (Δ=78.06),70.79,252.31,6.0362,0.1901305743938385
1855,222625.37,-6.729,17.8885,79.04,79.04,0.04,0.04,79.0,79.0,79.04→0.04 (Δ=79.00),79.04→0.04 (Δ=79.00),70.79,252.31,6.729,0.21183601297089646
1856,222858.85,-5.5269,17.6834,78.0,78.0,1.08,1.08,76.92,76.92,78.00→1.08 (Δ=76.92),78.00→1.08 (Δ=76.92),70.79,252.31,5.5269,0.1738973484008631
1857,223039.27,-7.0282,17.5165,79.48,79.48,0.4,0.4,79.08,79.08,79.48→0.40 (Δ=79.08),79.48→0.40 (Δ=79.08),70.79,252.31,7.0282,0.22101218458880845
1858,223462.77,-6.9645,17.7765,77.79,77.79,1.29,1.29,76.5,76.5,77.79→1.29 (Δ=76.50),77.79→1.29 (Δ=76.50),70.79,252.31,6.9645,0.21888892765362325
1859,223613.67,-5.6067,17.6438,80.02,80.02,0.93,0.93,79.08,79.08,80.02→0.93 (Δ=79.08),80.02→0.93 (Δ=79.08),70.79,252.31,5.6067,0.17611800178217069
1860,223398.87,-6.454,18.2413,80.5,80.5,1.42,1.42,79.08,79.08,80.50→1.42 (Δ=79.08),80.50→1.42 (Δ=79.08),70.79,252.31,6.454,0.2026221476282633
1861,222115.76,-6.6319,17.9458,78.67,78.67,0.41,0.41,78.25,78.25,78.67→0.41 (Δ=78.25),78.67→0.41 (Δ=78.25),70.79,252.31,6.6319,0.20809321435230366
1862,222065.7,-5.2255,17.7184,79.74,79.74,0.66,0.66,79.08,79.08,79.74→0.66 (Δ=79.08),79.74→0.66 (Δ=79.08),70.79,252.31,5.2255,0.16387426351423887
1863,222175.02,-5.9244,18.293,80.04,80.04,0.96,0.96,79.08,79.08,80.04→0.96 (Δ=79.08),80.04→0.96 (Δ=79.08),70.79,252.31,5.9244,0.1856903324406519
1864,221713.44,-5.5709,18.6906,76.66,76.66,2.42,2.42,74.23,74.23,76.66→2.42 (Δ=74.23),76.66→2.42 (Δ=74.23),70.79,252.31,5.5709,0.17451507436858738
1865,221248.07,-5.1041,18.1186,78.69,78.69,0.39,0.39,78.3,78.3,78.69→0.39 (Δ=78.30),78.69→0.39 (Δ=78.30),70.79,252.31,5.1041,0.15980471578628916
1866,220007.38,-6.3944,17.6763,77.82,77.82,1.26,1.26,76.57,76.57,77.82→1.26 (Δ=76.57),77.82→1.26 (Δ=76.57),70.79,252.31,6.3944,0.20009319666065678
1867,219731.97,-6.3625,18.4627,79.56,79.56,0.48,0.48,79.08,79.08,79.56→0.48 (Δ=79.08),79.56→0.48 (Δ=79.08),70.79,252.31,6.3625,0.19898631632129005
1868,220611.31,-6.94,18.1121,77.98,77.98,1.1,1.1,76.89,76.89,77.98→1.10 (Δ=76.89),77.98→1.10 (Δ=76.89),70.79,252.31,6.94,0.21692897426711868
1869,220086.5,-7.5089,17.8455,79.35,79.35,0.27,0.27,79.08,79.08,79.35→0.27 (Δ=79.08),79.35→0.27 (Δ=79.08),70.79,252.31,7.5089,0.23458335595713536
1870,221030.42,-6.2871,17.8437,79.34,79.34,0.26,0.26,79.08,79.08,79.34→0.26 (Δ=79.08),79.34→0.26 (Δ=79.08),70.79,252.31,6.2871,0.1963067497749785
1871,221022.73,-8.1331,17.9899,78.38,78.38,0.7,0.7,77.68,77.68,78.38→0.70 (Δ=77.68),78.38→0.70 (Δ=77.68),70.79,252.31,8.1331,0.2538067844922547
1872,221343.0,-7.6267,17.6507,78.06,78.06,1.02,1.02,77.04,77.04,78.06→1.02 (Δ=77.04),78.06→1.02 (Δ=77.04),70.79,252.31,7.6267,0.23787436633021491
1873,221794.41,-8.2066,18.0474,78.11,78.11,0.97,0.97,77.14,77.14,78.11→0.97 (Δ=77.14),78.11→0.97 (Δ=77.14),70.79,252.31,8.2066,0.2558217734212136
1874,222907.95,-7.0611,17.8778,79.69,79.69,0.61,0.61,79.08,79.08,79.69→0.61 (Δ=79.08),79.69→0.61 (Δ=79.08),70.79,252.31,7.0611,0.21999414929885555
1875,222943.39,-7.9666,18.3905,77.74,77.74,1.34,1.34,76.39,76.39,77.74→1.34 (Δ=76.39),77.74→1.34 (Δ=76.39),70.79,252.31,7.9666,0.24807049177691895
1876,222693.15,-7.0348,17.9809,78.3,78.3,0.78,0.78,77.52,77.52,78.30→0.78 (Δ=77.52),78.30→0.78 (Δ=77.52),70.79,252.31,7.0348,0.2189366583168968
1877,222217.22,-6.6517,18.1176,77.94,77.94,1.14,1.14,76.8,76.8,77.94→1.14 (Δ=76.80),77.94→1.14 (Δ=76.80),70.79,252.31,6.6517,0.20690156351295388
1878,221657.6,-6.7072,18.0293,79.05,79.05,0.03,0.03,79.01,79.01,79.05→0.03 (Δ=79.01),79.05→0.03 (Δ=79.01),70.79,252.31,6.7072,0.2085146802946847
1879,221306.65,-6.8832,17.9562,78.79,78.79,0.29,0.29,78.5,78.5,78.79→0.29 (Δ=78.50),78.79→0.29 (Δ=78.50),70.79,252.31,6.8832,0.21387010730753384
1880,221154.54,-6.9879,18.0724,77.78,77.78,1.3,1.3,76.48,76.48,77.78→1.30 (Δ=76.48),77.78→1.30 (Δ=76.48),70.79,252.31,6.9879,0.2170055627129734
1881,220732.87,-6.3691,18.0215,78.49,78.49,0.59,0.59,77.9,77.9,78.49→0.59 (Δ=77.90),78.49→0.59 (Δ=77.90),70.79,252.31,6.3691,0.19768207004064278
1882,219642.33,-6.271,17.8921,78.77,78.77,0.32,0.32,78.45,78.45,78.77→0.32 (Δ=78.45),78.77→0.32 (Δ=78.45),70.79,252.31,6.271,0.19453191808549908
1883,220259.27,-7.9567,17.8815,77.85,77.85,1.23,1.23,76.61,76.61,77.85→1.23 (Δ=76.61),77.85→1.23 (Δ=76.61),70.79,252.31,7.9567,0.24668967089888655
1884,220317.99,-7.1327,18.133,78.21,78.21,0.87,0.87,77.35,77.35,78.21→0.87 (Δ=77.35),78.21→0.87 (Δ=77.35),70.79,252.31,7.1327,0.22102302833127116
1885,219875.02,-6.8471,18.3504,77.05,77.05,2.03,2.03,75.02,75.02,77.05→2.03 (Δ=75.02),77.05→2.03 (Δ=75.02),70.79,252.31,6.8471,0.21205845436709372
1886,219680.7,-7.5517,18.3528,79.37,79.37,0.29,0.29,79.08,79.08,79.37→0.29 (Δ=79.08),79.37→0.29 (Δ=79.08),70.79,252.31,7.5517,0.23375372099230204
1887,219775.81,-7.5841,17.9973,79.26,79.26,0.18,0.18,79.08,79.08,79.26→0.18 (Δ=79.08),79.26→0.18 (Δ=79.08),70.79,252.31,7.5841,0.2346298555113141
1888,220264.64,-7.2775,18.5328,79.91,79.91,0.83,0.83,79.08,79.08,79.91→0.83 (Δ=79.08),79.91→0.83 (Δ=79.08),70.79,252.31,7.2775,0.22502314709257706
1889,220191.87,-7.7287,18.163,78.48,78.48,0.61,0.61,77.87,77.87,78.48→0.61 (Δ=77.87),78.48→0.61 (Δ=77.87),70.79,252.31,7.7287,0.23884537544089413
1890,219784.65,-6.7734,17.9116,75.71,75.71,3.37,3.37,72.34,72.34,75.71→3.37 (Δ=72.34),75.71→3.37 (Δ=72.34),70.79,252.31,6.7734,0.2092105165432129
1891,219503.15,-7.5788,18.2975,79.08,79.08,0.0,0.0,79.08,79.08,79.08→0.00 (Δ=79.08),79.08→0.00 (Δ=79.08),70.79,252.31,7.5788,0.23396058205864154
1892,218965.55,-6.9214,18.3052,79.13,79.13,0.05,0.05,79.08,79.08,79.13→0.05 (Δ=79.08),79.13→0.05 (Δ=79.08),70.79,252.31,6.9214,0.2135515196394312
1893,218716.36,-7.6828,18.2861,77.04,77.04,2.05,2.05,74.99,74.99,77.04→2.05 (Δ=74.99),77.04→2.05 (Δ=74.99),70.79,252.31,7.6828,0.2369157729033377
1894,219909.8,-6.6144,18.6702,76.73,76.73,2.35,2.35,74.38,74.38,76.73→2.35 (Δ=74.38),76.73→2.35 (Δ=74.38),70.79,252.31,6.6144,0.20385992726320795
1895,218613.15,-7.1848,18.3112,78.22,78.22,0.86,0.86,77.36,77.36,78.22→0.86 (Δ=77.36),78.22→0.86 (Δ=77.36),70.79,252.31,7.1848,0.2213207898841567
1896,218501.65,-7.5594,18.2633,76.85,76.85,2.24,2.24,74.61,74.61,76.85→2.24 (Δ=74.61),76.85→2.24 (Δ=74.61),70.79,252.31,7.5594,0.2327347305301017
1897,218740.89,-8.2913,18.3362,76.87,76.87,2.21,2.21,74.65,74.65,76.87→2.21 (Δ=74.65),76.87→2.21 (Δ=74.65),70.79,252.31,8.2913,0.25513069648596276
1898,219144.53,-8.8303,18.5255,78.48,78.48,0.61,0.61,77.87,77.87,78.48→0.61 (Δ=77.87),78.48→0.61 (Δ=77.87),70.79,252.31,8.8303,0.27157011974357315
1899,219885.99,-9.3307,18.3164,78.79,78.79,0.3,0.3,78.49,78.49,78.79→0.30 (Δ=78.49),78.79→0.30 (Δ=78.49),70.79,252.31,9.3307,0.28680539949217654
1900,222079.3,-8.7153,18.2122,78.31,78.31,0.77,0.77,77.54,77.54,78.31→0.77 (Δ=77.54),78.31→0.77 (Δ=77.54),70.79,252.31,8.7153,0.26774599053755777
1901,220469.26,-8.3339,18.4446,79.04,79.04,0.04,0.04,79.0,79.0,79.04→0.04 (Δ=79.00),79.04→0.04 (Δ=79.00),70.79,252.31,8.3339,0.255891812472645
1902,222717.56,-7.3791,18.0562,78.76,78.76,0.33,0.33,78.43,78.43,78.76→0.33 (Δ=78.43),78.76→0.33 (Δ=78.43),70.79,252.31,7.3791,0.22645371457103852
1903,222461.14,-7.9401,18.0821,76.81,76.81,2.28,2.28,74.53,74.53,76.81→2.28 (Δ=74.53),76.81→2.28 (Δ=74.53),70.79,252.31,7.9401,0.2435393357062784
1904,222086.26,-8.3628,18.5913,77.71,77.71,1.37,1.37,76.34,76.34,77.71→1.37 (Δ=76.34),77.71→1.37 (Δ=76.34),70.79,252.31,8.3628,0.25636701297432857
1905,223537.08,-7.1846,18.4298,78.37,78.37,0.71,0.71,77.66,77.66,78.37→0.71 (Δ=77.66),78.37→0.71 (Δ=77.66),70.79,252.31,7.1846,0.22013114012674717
1906,222726.65,-6.7851,18.3745,77.04,77.04,2.04,2.04,75.0,75.0,77.04→2.04 (Δ=75.00),77.04→2.04 (Δ=75.00),70.79,252.31,6.7851,0.20777973777649072
1907,222676.39,-7.5019,18.3595,76.91,76.91,2.17,2.17,74.74,74.74,76.91→2.17 (Δ=74.74),76.91→2.17 (Δ=74.74),70.79,252.31,7.5019,0.22960732234020426
1908,221306.59,-7.2159,18.4939,78.77,78.77,0.32,0.32,78.45,78.45,78.77→0.32 (Δ=78.45),78.77→0.32 (Δ=78.45),70.79,252.31,7.2159,0.2207360223794765
1909,221857.99,-6.3238,18.0788,77.7,77.7,1.38,1.38,76.32,76.32,77.70→1.38 (Δ=76.32),77.70→1.38 (Δ=76.32),70.79,252.31,6.3238,0.1933434766259065
1910,220813.25,-7.2007,18.3438,77.01,77.01,2.08,2.08,74.93,74.93,77.01→2.08 (Δ=74.93),77.01→2.08 (Δ=74.93),70.79,252.31,7.2007,0.2200361020270873
